path,width,height,format,isReadable,mipmapCount,runtimeMemoryBytes,fileBytes,maxTextureSize,textureCompression,crunched,alphaSource,sRGBTexture,wrapMode,filterMode
"Packages/com.unity.shadergraph/Editor/Resources/GraphView/Nodes/NodeChevronUp@2x.png",24,24,"RGBA_DXT5_SRGB",False,1,2128,326,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/GraphView/Nodes/PreviewCollapse.png",16,16,"R8G8B8A8_SRGB",False,1,3024,225,2048,Uncompressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/GraphView/Nodes/PreviewCollapse@2x.png",32,32,"RGBA_DXT5_SRGB",False,1,3024,357,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/GraphView/Nodes/PreviewExpand.png",16,16,"RGBA_DXT5_SRGB",False,1,1488,237,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/GraphView/Nodes/PreviewExpand@2x.png",32,32,"RGBA_DXT5_SRGB",False,1,3024,382,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/GraphView/Nodes/UITKShaderPreview-Texture.png",900,600,"RGBA_DXT5_SRGB",False,1,1080976,84796,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/GraphView/Nodes/UITKShaderPreview-Vector.svg",128,128,"R8G8B8A8_SRGB",True,1,132048,17246,0,,False,,False,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/blackboard.png",16,16,"RGBA_DXT5_SRGB",False,1,1488,2433,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/blackboard@2x.png",32,32,"RGBA_DXT5_SRGB",False,1,3024,943,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/blackboard_dark.png",16,16,"RGBA_DXT5_SRGB",False,1,1488,2375,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/blackboard_dark@2x.png",32,32,"RGBA_DXT5_SRGB",False,1,3024,928,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/settings_button.png",32,32,"RGBA_DXT5_SRGB",False,1,3024,809,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/Settings_Flyout_9slice.png",102,108,"R8G8B8A8_SRGB",False,1,89104,1920,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/Settings_Flyout_9slice@2x.png",204,216,"RGBA_DXT5_SRGB",False,1,89104,4978,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/settingsbutton.png",16,16,"RGBA_DXT5_SRGB",False,1,1488,397,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/SettingsIcons.png",12,12,"RGBA_DXT5_SRGB",False,1,1264,407,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/SettingsIcons@2x.png",24,24,"RGBA_DXT5_SRGB",False,1,2128,868,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/SettingsIcons_hover.png",12,12,"RGBA_DXT5_SRGB",False,1,1264,380,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/SettingsIcons_hover@2x.png",24,24,"RGBA_DXT5_SRGB",False,1,2128,808,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/sg_graph_icon.png",64,64,"RGBA_DXT5_SRGB",False,1,9168,2647,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/sg_graph_icon@2x.png",128,128,"RGBA_DXT5_SRGB",False,8,44720,1426,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/sg_graph_icon_gray_dark.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,2183,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/sg_graph_icon_gray_light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,2179,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/sg_subgraph_icon.png",64,64,"RGBA_DXT5_SRGB",False,1,9168,2785,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/sg_subgraph_icon@2x.png",128,128,"RGBA_DXT5_SRGB",False,8,44720,1635,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/sg_subgraph_icon_gray_dark.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,3624,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/Editor/Resources/Icons/sg_subgraph_icon_gray_light.png",16,16,"RGBA_DXT5_SRGB",False,5,1712,3625,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/BuiltIn/BuiltInLitBasicTemplateThumbnail.png",1280,720,"RGBA_DXT1_SRGB",False,1,922609,203052,2048,Compressed,False,None,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/BuiltIn/BuiltInUnlitBasicTemplateThumbnail.png",1280,720,"RGBA_DXT1_SRGB",False,1,922611,120649,2048,Compressed,False,None,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/DecalMatProjTemplateThumbnail.png",1280,720,"RGBA_DXT1_SRGB",False,1,922576,792323,2048,Compressed,False,None,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/DecalSimpleTemplateThumbnail.png",1280,720,"RGBA_DXT1_SRGB",False,1,922576,691113,2048,Compressed,False,None,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/LitParticleTemplateThumbnail.png",2048,1024,"RGBA_DXT1_SRGB",False,12,2797216,3299131,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/TerrainSimpleTemplateThumbnail.png",1280,720,"RGBA_DXT1_SRGB",False,1,922576,1604375,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/TerrainStandardTemplateThumbnail.png",1280,720,"RGBA_DXT1_SRGB",False,1,922609,2085694,2048,Compressed,False,FromInput,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/UnlitParticleTemplateThumbnail.png",2048,1024,"RGBA_DXT1_SRGB",False,12,2797216,3190612,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/Cross Pipeline/UnlitSimpleTemplateThumbnail.png",1280,720,"RGBA_DXT1_SRGB",False,1,922576,613674,2048,Compressed,False,None,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/default_masks.png",1,1,"R8G8B8A8_UNorm",False,1,984,70,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/default_normal.png",1,1,"R8G8B8A8_UNorm",False,1,984,140,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/default_vfx_msk.png",1,1,"R8G8B8A8_UNorm",False,1,984,1364,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/DefaultTemplateImage.png",1280,720,"RGBA_DXT1_SRGB",False,1,922576,623919,2048,Compressed,False,None,True,"Clamp","Bilinear"
"Packages/com.unity.shadergraph/GraphTemplates/Subgraphs/SmallNoiseMask.tga",64,64,"R8_UNorm",False,7,11898,12138,64,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/AutoSmoothKnot On.png",16,16,"R8G8B8A8_SRGB",False,1,3024,347,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/AutoSmoothKnot On@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,598,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/AutoSmoothKnot.png",16,16,"R8G8B8A8_SRGB",False,1,3024,374,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/AutoSmoothKnot@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,707,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_AutoSmoothKnot On.png",16,16,"R8G8B8A8_SRGB",False,1,3024,347,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_AutoSmoothKnot On@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,598,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_AutoSmoothKnot.png",16,16,"R8G8B8A8_SRGB",False,1,3024,370,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_AutoSmoothKnot@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,671,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_KnotPlacementTool.png",16,16,"R8G8B8A8_SRGB",False,1,3024,332,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_KnotPlacementTool@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,565,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_SplineComponent.png",16,16,"R8G8B8A8_SRGB",False,1,3024,424,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_SplineComponent@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,807,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_SplineContext.png",16,16,"R8G8B8A8_SRGB",False,1,3024,400,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_SplineContext@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,734,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_SplineEditMode-Info.png",32,32,"R8G8B8A8_SRGB",False,1,9168,2010,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_SplineEditMode-Info@2x.png",64,64,"R8G8B8A8_SRGB",False,1,33744,2211,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_Tangent_Continuous On.png",16,16,"R8G8B8A8_SRGB",False,1,3024,331,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_Tangent_Continuous On@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,622,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_Tangent_Continuous.png",16,16,"R8G8B8A8_SRGB",False,1,3024,385,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_Tangent_Continuous@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,711,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_Tangent_Linear On.png",16,16,"R8G8B8A8_SRGB",False,1,3024,269,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_Tangent_Linear On@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,476,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_Tangent_Linear.png",16,16,"R8G8B8A8_SRGB",False,1,3024,311,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_Tangent_Linear@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,554,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_ToolHandleElement.png",16,16,"R8G8B8A8_SRGB",False,1,3024,434,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_ToolHandleElement@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,731,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_ToolHandleParent.png",16,16,"R8G8B8A8_SRGB",False,1,3024,454,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/d_ToolHandleParent@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,726,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/KnotPlacementTool.png",16,16,"R8G8B8A8_SRGB",False,1,3536,324,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/KnotPlacementTool@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,540,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/SplineComponent.png",16,16,"R8G8B8A8_SRGB",False,1,3024,424,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/SplineComponent@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,861,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/SplineContext.png",16,16,"R8G8B8A8_SRGB",False,1,3024,404,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/SplineContext@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,738,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/SplineEditMode-Info.png",32,32,"R8G8B8A8_SRGB",False,1,9168,738,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/SplineEditMode-Info@2x.png",64,64,"R8G8B8A8_SRGB",False,1,33744,1494,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/Tangent_Continuous On.png",16,16,"R8G8B8A8_SRGB",False,1,3024,331,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/Tangent_Continuous On@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,622,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/Tangent_Continuous.png",16,16,"R8G8B8A8_SRGB",False,1,3024,380,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/Tangent_Continuous@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,732,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/Tangent_Linear On.png",16,16,"R8G8B8A8_SRGB",False,1,3024,269,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/Tangent_Linear On@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,476,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/Tangent_Linear.png",16,16,"R8G8B8A8_SRGB",False,1,3024,313,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/Tangent_Linear@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,569,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/ToolHandleElement.png",16,16,"R8G8B8A8_SRGB",False,1,3024,419,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/ToolHandleElement@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,717,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/ToolHandleParent.png",16,16,"R8G8B8A8_SRGB",False,1,3024,429,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Icons/ToolHandleParent@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,708,128,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.splines/Editor/Editor Resources/Textures/TangentLineAATex.png",1,5,"R8G8B8A8_SRGB",False,1,1016,481,2048,Uncompressed,False,FromInput,True,"Repeat","Bilinear"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineActivation.png",16,16,"R8G8B8A8_SRGB",False,1,3024,583,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineAutokey.png",16,16,"R8G8B8A8_SRGB",False,1,3024,221,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineAutokey@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,351,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineAutokey_active.png",16,16,"R8G8B8A8_SRGB",False,1,3024,230,64,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineAutokey_active@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,369,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineContinue.png",14,11,"R8G8B8A8_SRGB",False,1,2208,185,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineDisabledBackground.png",288,34,"R8G8B8A8_SRGB",False,1,79312,1530,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineEndPlayback.png",6,20,"R8G8B8A8_SRGB",False,1,1936,125,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineHold.png",14,11,"R8G8B8A8_SRGB",False,1,2208,228,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineIconClipIn.png",4,8,"R8G8B8A8_SRGB",False,1,1232,146,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineIconClipOut.png",4,8,"R8G8B8A8_SRGB",False,1,1232,143,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineInfiniteTrackNoShadow.png",1,30,"R8G8B8A8_SRGB",False,1,1216,149,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineKeyframe.png",9,8,"R8G8B8A8_SRGB",False,1,1552,180,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineLoop.png",14,11,"R8G8B8A8_SRGB",False,1,2208,351,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineMarkerItem.png",9,16,"R8G8B8A8_SRGB",False,1,2128,264,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineMarkerItemCollapsed.png",9,16,"R8G8B8A8_SRGB",False,1,2128,175,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineMarkerItemSelected.png",9,16,"R8G8B8A8_SRGB",False,1,2128,264,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelinePingPong.png",14,11,"R8G8B8A8_SRGB",False,1,2208,268,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelinePlayRange.png",17,14,"R8G8B8A8_SRGB",False,1,2880,211,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineSignalCollapsed.png",9,16,"R8G8B8A8_SRGB",False,1,2128,155,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineSignalSelected.png",9,16,"R8G8B8A8_SRGB",False,1,2128,155,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineStartPlayback.png",6,20,"R8G8B8A8_SRGB",False,1,1936,126,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/DarkSkin/TimelineTimeCursor.png",11,20,"R8G8B8A8_SRGB",False,1,2736,134,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineCollapseMarkerButtonDisabled.png",8,11,"R8G8B8A8_SRGB",False,1,1719,210,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineCollapseMarkerButtonEnabled.png",8,11,"R8G8B8A8_SRGB",False,1,1718,210,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineDigIn.png",16,16,"R8G8B8A8_SRGB",False,1,3024,183,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineEditModeMixOFF.png",18,12,"R8G8B8A8_SRGB",False,1,2704,218,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineEditModeMixON.png",18,12,"R8G8B8A8_SRGB",False,1,2704,210,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineEditModeReplaceOFF.png",18,12,"R8G8B8A8_SRGB",False,1,2704,151,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineEditModeReplaceON.png",18,12,"R8G8B8A8_SRGB",False,1,2704,148,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineEditModeRippleOFF.png",18,12,"R8G8B8A8_SRGB",False,1,2704,149,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineEditModeRippleON.png",18,12,"R8G8B8A8_SRGB",False,1,2704,160,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineHeaderMarkerIcon.png",16,16,"R8G8B8A8_SRGB",False,1,3024,361,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineSelector.png",14,12,"R8G8B8A8_SRGB",False,1,2320,124,2048,Uncompressed,False,FromInput,True,"Repeat","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TimelineSignal.png",9,16,"R8G8B8A8_SRGB",False,1,2128,155,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackAvatarButtonDisabled.png",16,16,"R8G8B8A8_SRGB",False,1,3024,301,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackAvatarButtonDisabled@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,777,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackAvatarButtonEnabled.png",16,16,"R8G8B8A8_SRGB",False,1,3536,302,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackAvatarButtonEnabled@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,777,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackCurvesButtonDisabled.png",16,16,"R8G8B8A8_SRGB",False,1,3024,235,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackCurvesButtonDisabled@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,307,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackCurvesButtonEnabled.png",16,16,"R8G8B8A8_SRGB",False,1,3024,230,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackCurvesButtonEnabled@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,299,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackLockButtonDisabled.png",16,16,"R8G8B8A8_SRGB",False,1,3024,196,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
"Packages/com.unity.timeline/Editor/StyleSheets/Images/Icons/d_TrackLockButtonDisabled@2x.png",32,32,"R8G8B8A8_SRGB",False,1,9168,279,2048,Uncompressed,False,FromInput,True,"Clamp","Point"
